,ID,Timestamp,Date,Time,Hour,Incident,Borough,Station
3985,020158-17022017,2017-02-17 16:36:28+00:00,2017-02-17,16:36:28,16,Firefighting,BROMLEY,Bromley
3986,031414-15032017,2017-03-15 18:02:39+00:00,2017-03-15,18:02:39,18,Firefighting,BROMLEY,Bromley
3987,041606-06042017,2017-04-06 19:19:05+00:00,2017-04-06,19:19:05,19,Firefighting,BROMLEY,Bromley
3988,042744-08042017,2017-04-08 18:22:41+00:00,2017-04-08,18:22:41,18,Firefighting,BROMLEY,Bromley
3989,043058-09042017,2017-04-09 11:31:38+00:00,2017-04-09,11:31:38,11,Firefighting,BROMLEY,Bromley
3990,018822-14022017,2017-02-14 10:10:44+00:00,2017-02-14,10:10:44,10,Firefighting,BROMLEY,Orpington
3991,040946-05042017,2017-04-05 10:01:59+00:00,2017-04-05,10:01:59,10,Firefighting,BROMLEY,Orpington
3992,053924-30042017,2017-04-30 11:36:18+00:00,2017-04-30,11:36:18,11,Firefighting,BROMLEY,Orpington
3993,005589-14012017,2017-01-14 00:21:26+00:00,2017-01-14,00:21:26,0,Firefighting,BROMLEY,Sidcup
3994,031412-15032017,2017-03-15 18:02:06+00:00,2017-03-15,18:02:06,18,Firefighting,BROMLEY,Eltham
3995,038716-31032017,2017-03-31 19:00:42+00:00,2017-03-31,19:00:42,19,Firefighting,BROMLEY,Orpington
3996,044718-11042017,2017-04-11 21:42:12+00:00,2017-04-11,21:42:12,21,Firefighting,BROMLEY,Orpington
3997,053139-28042017,2017-04-28 18:44:47+00:00,2017-04-28,18:44:47,18,Firefighting,BROMLEY,Bromley
3998,034004-21032017,2017-03-21 14:42:25+00:00,2017-03-21,14:42:25,14,Firefighting,BROMLEY,Beckenham
3999,049235-20042017,2017-04-20 18:37:56+00:00,2017-04-20,18:37:56,18,Firefighting,BROMLEY,Beckenham
4000,001288-03012017,2017-01-03 19:17:25+00:00,2017-01-03,19:17:25,19,Firefighting,BROMLEY,Orpington
4001,001640-04012017,2017-01-04 16:35:08+00:00,2017-01-04,16:35:08,16,Firefighting,BROMLEY,Orpington
4002,002187-05012017,2017-01-05 19:55:20+00:00,2017-01-05,19:55:20,19,Firefighting,BROMLEY,Orpington
4003,004855-12012017,2017-01-12 07:39:41+00:00,2017-01-12,07:39:41,7,Firefighting,BROMLEY,Orpington
4004,011981-28012017,2017-01-28 13:38:49+00:00,2017-01-28,13:38:49,13,Firefighting,BROMLEY,Orpington
4005,018138-12022017,2017-02-12 17:29:50+00:00,2017-02-12,17:29:50,17,Firefighting,BROMLEY,Orpington
4006,018605-13022017,2017-02-13 18:27:43+00:00,2017-02-13,18:27:43,18,Firefighting,BROMLEY,Orpington
4007,020664-18022017,2017-02-18 18:38:57+00:00,2017-02-18,18:38:57,18,Firefighting,BROMLEY,Orpington
4008,021284-20022017,2017-02-20 09:47:51+00:00,2017-02-20,09:47:51,9,Firefighting,BROMLEY,Orpington
4009,021311-20022017,2017-02-20 11:44:40+00:00,2017-02-20,11:44:40,11,Firefighting,BROMLEY,Orpington
4010,024279-26022017,2017-02-26 17:30:45+00:00,2017-02-26,17:30:45,17,Firefighting,BROMLEY,Orpington
4011,024971-28022017,2017-02-28 09:49:25+00:00,2017-02-28,09:49:25,9,Firefighting,BROMLEY,Orpington
4012,025057-28022017,2017-02-28 14:38:13+00:00,2017-02-28,14:38:13,14,Firefighting,BROMLEY,Orpington
4013,025984-02032017,2017-03-02 18:01:30+00:00,2017-03-02,18:01:30,18,Firefighting,BROMLEY,Orpington
4014,026016-02032017,2017-03-02 19:23:49+00:00,2017-03-02,19:23:49,19,Firefighting,BROMLEY,Orpington
4015,028815-09032017,2017-03-09 17:10:15+00:00,2017-03-09,17:10:15,17,Firefighting,BROMLEY,Orpington
4016,029735-11032017,2017-03-11 20:48:42+00:00,2017-03-11,20:48:42,20,Firefighting,BROMLEY,Orpington
4017,029745-11032017,2017-03-11 21:12:44+00:00,2017-03-11,21:12:44,21,Firefighting,BROMLEY,Orpington
4018,029916-12032017,2017-03-12 08:46:57+00:00,2017-03-12,08:46:57,8,Firefighting,BROMLEY,Orpington
4019,030155-12032017,2017-03-12 18:36:03+00:00,2017-03-12,18:36:03,18,Firefighting,BROMLEY,Sidcup
4020,033303-19032017,2017-03-19 18:56:51+00:00,2017-03-19,18:56:51,18,Firefighting,BROMLEY,Orpington
4021,033727-20032017,2017-03-20 18:23:55+00:00,2017-03-20,18:23:55,18,Firefighting,BROMLEY,Orpington
4022,033808-20032017,2017-03-20 21:12:28+00:00,2017-03-20,21:12:28,21,Firefighting,BROMLEY,Orpington
4023,033924-21032017,2017-03-21 09:30:39+00:00,2017-03-21,09:30:39,9,Firefighting,BROMLEY,Orpington
4024,033970-21032017,2017-03-21 12:32:54+00:00,2017-03-21,12:32:54,12,Firefighting,BROMLEY,Orpington
4025,036295-26032017,2017-03-26 18:30:15+00:00,2017-03-26,18:30:15,18,Firefighting,BROMLEY,Orpington
4026,036330-26032017,2017-03-26 19:44:50+00:00,2017-03-26,19:44:50,19,Firefighting,BROMLEY,Sidcup
4027,039688-02042017,2017-04-02 18:16:39+00:00,2017-04-02,18:16:39,18,Firefighting,BROMLEY,Orpington
4028,041746-07042017,2017-04-07 01:44:38+00:00,2017-04-07,01:44:38,1,Firefighting,BROMLEY,Orpington
4029,042268-08042017,2017-04-08 00:21:38+00:00,2017-04-08,00:21:38,0,Firefighting,BROMLEY,Orpington
4030,044033-10042017,2017-04-10 16:34:53+00:00,2017-04-10,16:34:53,16,Firefighting,BROMLEY,Orpington
4031,044763-11042017,2017-04-11 23:21:52+00:00,2017-04-11,23:21:52,23,Firefighting,BROMLEY,Orpington
4032,047328-17042017,2017-04-17 05:00:19+00:00,2017-04-17,05:00:19,5,Firefighting,BROMLEY,Orpington
4033,049970-22042017,2017-04-22 12:36:41+00:00,2017-04-22,12:36:41,12,Firefighting,BROMLEY,Sidcup
4034,050488-23042017,2017-04-23 09:53:31+00:00,2017-04-23,09:53:31,9,Firefighting,BROMLEY,Sidcup
4035,050770-23042017,2017-04-23 20:08:50+00:00,2017-04-23,20:08:50,20,Firefighting,BROMLEY,Orpington
4036,001219-03012017,2017-01-03 16:40:02+00:00,2017-01-03,16:40:02,16,Firefighting,BROMLEY,Sidcup
4037,002090-05012017,2017-01-05 17:03:19+00:00,2017-01-05,17:03:19,17,Firefighting,BROMLEY,Sidcup
4038,003155-07012017,2017-01-07 21:17:21+00:00,2017-01-07,21:17:21,21,Firefighting,BROMLEY,Sidcup
4039,003842-09012017,2017-01-09 16:47:33+00:00,2017-01-09,16:47:33,16,Firefighting,BROMLEY,Sidcup
4040,004351-10012017,2017-01-10 20:16:28+00:00,2017-01-10,20:16:28,20,Firefighting,BROMLEY,Sidcup
4041,013599-01022017,2017-02-01 16:46:29+00:00,2017-02-01,16:46:29,16,Firefighting,BROMLEY,Sidcup
4042,027979-07032017,2017-03-07 15:57:44+00:00,2017-03-07,15:57:44,15,Firefighting,BROMLEY,Sidcup
4043,030171-12032017,2017-03-12 19:07:33+00:00,2017-03-12,19:07:33,19,Firefighting,BROMLEY,Sidcup
4044,030559-13032017,2017-03-13 16:30:35+00:00,2017-03-13,16:30:35,16,Firefighting,BROMLEY,Orpington
4045,036305-26032017,2017-03-26 18:44:51+00:00,2017-03-26,18:44:51,18,Firefighting,BROMLEY,Sidcup
4046,039260-01042017,2017-04-01 19:51:45+00:00,2017-04-01,19:51:45,19,Firefighting,BROMLEY,Sidcup
4047,042129-07042017,2017-04-07 19:11:26+00:00,2017-04-07,19:11:26,19,Firefighting,BROMLEY,Orpington
4048,045239-12042017,2017-04-12 20:17:44+00:00,2017-04-12,20:17:44,20,Firefighting,BROMLEY,Orpington
4049,045924-14042017,2017-04-14 08:35:13+00:00,2017-04-14,08:35:13,8,Firefighting,BROMLEY,Orpington
4050,052169-26042017,2017-04-26 17:40:55+00:00,2017-04-26,17:40:55,17,Firefighting,BROMLEY,Sidcup
4051,054097-30042017,2017-04-30 16:08:32+00:00,2017-04-30,16:08:32,16,Firefighting,BROMLEY,Sidcup
4052,008119-20012017,2017-01-20 06:51:02+00:00,2017-01-20,06:51:02,6,Firefighting,BROMLEY,Beckenham
4053,023534-24022017,2017-02-24 23:01:24+00:00,2017-02-24,23:01:24,23,Firefighting,BROMLEY,Beckenham
4054,035916-25032017,2017-03-25 19:22:30+00:00,2017-03-25,19:22:30,19,Firefighting,BROMLEY,Beckenham
4055,046981-16042017,2017-04-16 12:55:34+00:00,2017-04-16,12:55:34,12,Firefighting,BROMLEY,Beckenham
4056,003593-08012017,2017-01-08 21:01:13+00:00,2017-01-08,21:01:13,21,Firefighting,BROMLEY,Biggin Hill
4057,025344-01032017,2017-03-01 10:40:47+00:00,2017-03-01,10:40:47,10,Firefighting,BROMLEY,Biggin Hill
4058,045153-12042017,2017-04-12 18:32:52+00:00,2017-04-12,18:32:52,18,Firefighting,BROMLEY,Orpington
4059,046200-14042017,2017-04-14 20:02:20+00:00,2017-04-14,20:02:20,20,Firefighting,BROMLEY,Addington
4060,036197-26032017,2017-03-26 13:48:02+00:00,2017-03-26,13:48:02,13,Firefighting,BROMLEY,Orpington
4061,041649-06042017,2017-04-06 20:41:19+00:00,2017-04-06,20:41:19,20,Firefighting,BROMLEY,Orpington
4062,044618-11042017,2017-04-11 19:11:52+00:00,2017-04-11,19:11:52,19,Firefighting,BROMLEY,Orpington
4063,044886-12042017,2017-04-12 08:47:31+00:00,2017-04-12,08:47:31,8,Firefighting,BROMLEY,Orpington
4064,045440-13042017,2017-04-13 09:23:27+00:00,2017-04-13,09:23:27,9,Firefighting,BROMLEY,Orpington
4065,045695-13042017,2017-04-13 18:44:05+00:00,2017-04-13,18:44:05,18,Firefighting,BROMLEY,Orpington
4066,000830-02012017,2017-01-02 17:39:45+00:00,2017-01-02,17:39:45,17,Firefighting,BROMLEY,Bromley
4067,017465-11022017,2017-02-11 03:55:43+00:00,2017-02-11,03:55:43,3,Firefighting,BROMLEY,Bromley
4068,026981-04032017,2017-03-04 23:48:40+00:00,2017-03-04,23:48:40,23,Firefighting,BROMLEY,Bromley
4069,032727-18032017,2017-03-18 15:55:15+00:00,2017-03-18,15:55:15,15,Firefighting,BROMLEY,Bromley
4070,036541-27032017,2017-03-27 09:03:53+00:00,2017-03-27,09:03:53,9,Firefighting,BROMLEY,Addington
4071,036745-27032017,2017-03-27 19:02:34+00:00,2017-03-27,19:02:34,19,Firefighting,BROMLEY,Addington
4072,037746-29032017,2017-03-29 19:24:08+00:00,2017-03-29,19:24:08,19,Firefighting,BROMLEY,Addington
4073,039770-02042017,2017-04-02 21:14:01+00:00,2017-04-02,21:14:01,21,Firefighting,BROMLEY,Addington
4074,040568-04042017,2017-04-04 13:13:24+00:00,2017-04-04,13:13:24,13,Firefighting,BROMLEY,Bromley
4075,042049-07042017,2017-04-07 17:12:02+00:00,2017-04-07,17:12:02,17,Firefighting,BROMLEY,Addington
4076,044478-11042017,2017-04-11 15:30:56+00:00,2017-04-11,15:30:56,15,Firefighting,BROMLEY,Addington
4077,044479-11042017,2017-04-11 15:33:12+00:00,2017-04-11,15:33:12,15,Firefighting,BROMLEY,Bromley
4078,045637-13042017,2017-04-13 17:00:08+00:00,2017-04-13,17:00:08,17,Firefighting,BROMLEY,Bromley
4079,047461-17042017,2017-04-17 15:13:49+00:00,2017-04-17,15:13:49,15,Firefighting,BROMLEY,Addington
4080,047551-17042017,2017-04-17 18:47:46+00:00,2017-04-17,18:47:46,18,Firefighting,BROMLEY,Addington
4081,048021-18042017,2017-04-18 17:40:56+00:00,2017-04-18,17:40:56,17,Firefighting,BROMLEY,Addington
4082,051643-25042017,2017-04-25 16:45:26+00:00,2017-04-25,16:45:26,16,Firefighting,BROMLEY,Addington
4083,019812-16022017,2017-02-16 19:07:51+00:00,2017-02-16,19:07:51,19,Firefighting,BROMLEY,Woodside
4084,032337-17032017,2017-03-17 18:44:20+00:00,2017-03-17,18:44:20,18,Firefighting,BROMLEY,Beckenham
4085,049156-20042017,2017-04-20 16:33:48+00:00,2017-04-20,16:33:48,16,Firefighting,BROMLEY,Woodside
4086,030550-13032017,2017-03-13 16:13:08+00:00,2017-03-13,16:13:08,16,Firefighting,BROMLEY,Eltham
4087,033711-20032017,2017-03-20 17:57:41+00:00,2017-03-20,17:57:41,17,Firefighting,BROMLEY,Eltham
4088,038743-31032017,2017-03-31 19:40:42+00:00,2017-03-31,19:40:42,19,Firefighting,BROMLEY,Eltham
4089,043824-10042017,2017-04-10 11:52:11+00:00,2017-04-10,11:52:11,11,Firefighting,BROMLEY,Eltham
4090,049817-21042017,2017-04-21 23:28:52+00:00,2017-04-21,23:28:52,23,Firefighting,BROMLEY,Eltham
4091,033195-19032017,2017-03-19 15:55:59+00:00,2017-03-19,15:55:59,15,Firefighting,BROMLEY,Orpington
4092,047201-16042017,2017-04-16 22:14:59+00:00,2017-04-16,22:14:59,22,Firefighting,BROMLEY,Orpington
4093,007640-18012017,2017-01-18 23:16:08+00:00,2017-01-18,23:16:08,23,Firefighting,BROMLEY,Beckenham
4094,011313-27012017,2017-01-27 02:33:55+00:00,2017-01-27,02:33:55,2,Firefighting,BROMLEY,Beckenham
4095,019069-14022017,2017-02-14 21:56:50+00:00,2017-02-14,21:56:50,21,Firefighting,BROMLEY,Beckenham
4096,025638-02032017,2017-03-02 01:38:08+00:00,2017-03-02,01:38:08,1,Firefighting,BROMLEY,Beckenham
4097,035107-24032017,2017-03-24 02:02:09+00:00,2017-03-24,02:02:09,2,Firefighting,BROMLEY,Forest Hill
4098,041722-07042017,2017-04-07 00:08:35+00:00,2017-04-07,00:08:35,0,Firefighting,BROMLEY,Beckenham
4099,044769-11042017,2017-04-11 23:36:51+00:00,2017-04-11,23:36:51,23,Firefighting,BROMLEY,Beckenham
4100,045469-13042017,2017-04-13 11:07:06+00:00,2017-04-13,11:07:06,11,Firefighting,BROMLEY,Beckenham
4101,047789-18042017,2017-04-18 09:41:26+00:00,2017-04-18,09:41:26,9,Firefighting,BROMLEY,Beckenham
4102,045537-13042017,2017-04-13 13:51:00+00:00,2017-04-13,13:51:00,13,Firefighting,BROMLEY,Bromley
4103,046993-16042017,2017-04-16 13:07:16+00:00,2017-04-16,13:07:16,13,Firefighting,BROMLEY,Bromley
4104,017297-10022017,2017-02-10 19:25:46+00:00,2017-02-10,19:25:46,19,Firefighting,BROMLEY,Bromley
4105,014473-03022017,2017-02-03 21:12:47+00:00,2017-02-03,21:12:47,21,Firefighting,BROMLEY,Bromley
4106,018496-13022017,2017-02-13 13:25:53+00:00,2017-02-13,13:25:53,13,Firefighting,BROMLEY,Addington
4107,040704-04042017,2017-04-04 19:26:16+00:00,2017-04-04,19:26:16,19,Firefighting,BROMLEY,Beckenham
4108,042050-07042017,2017-04-07 17:13:10+00:00,2017-04-07,17:13:10,17,Firefighting,BROMLEY,Addington
4109,044017-10042017,2017-04-10 16:24:35+00:00,2017-04-10,16:24:35,16,Firefighting,BROMLEY,Beckenham
4110,046736-15042017,2017-04-15 20:14:28+00:00,2017-04-15,20:14:28,20,Firefighting,BROMLEY,Addington
4111,021204-19022017,2017-02-19 23:43:17+00:00,2017-02-19,23:43:17,23,Firefighting,CAMDEN,West Hampstead
4112,030058-12032017,2017-03-12 15:17:39+00:00,2017-03-12,15:17:39,15,Firefighting,CAMDEN,West Hampstead
4113,033098-19032017,2017-03-19 12:02:52+00:00,2017-03-19,12:02:52,12,Firefighting,CAMDEN,West Hampstead
4114,034110-21032017,2017-03-21 17:47:58+00:00,2017-03-21,17:47:58,17,Firefighting,CAMDEN,Kentish Town
4115,006726-16012017,2017-01-16 22:21:12+00:00,2017-01-16,22:21:12,22,Firefighting,CAMDEN,Euston
4116,021727-21022017,2017-02-21 14:39:52+00:00,2017-02-21,14:39:52,14,Firefighting,CAMDEN,Euston
4117,022075-22022017,2017-02-22 15:32:01+00:00,2017-02-22,15:32:01,15,Firefighting,CAMDEN,Soho
4118,022460-23022017,2017-02-23 11:46:03+00:00,2017-02-23,11:46:03,11,Firefighting,CAMDEN,Soho
4119,028363-08032017,2017-03-08 14:46:43+00:00,2017-03-08,14:46:43,14,Firefighting,CAMDEN,Euston
4120,048545-19042017,2017-04-19 16:34:57+00:00,2017-04-19,16:34:57,16,Firefighting,CAMDEN,Euston
4121,048831-19042017,2017-04-19 22:30:03+00:00,2017-04-19,22:30:03,22,Firefighting,CAMDEN,Soho
4122,006009-15012017,2017-01-15 01:06:27+00:00,2017-01-15,01:06:27,1,Firefighting,CAMDEN,Kentish Town
4123,044653-11042017,2017-04-11 20:13:50+00:00,2017-04-11,20:13:50,20,Firefighting,CAMDEN,Kentish Town
4124,045388-13042017,2017-04-13 04:34:54+00:00,2017-04-13,04:34:54,4,Firefighting,CAMDEN,Kentish Town
4125,014600-04022017,2017-02-04 07:34:56+00:00,2017-02-04,07:34:56,7,Firefighting,CAMDEN,Kentish Town
4126,023925-25022017,2017-02-25 20:14:39+00:00,2017-02-25,20:14:39,20,Firefighting,CAMDEN,Kentish Town
4127,035956-25032017,2017-03-25 20:09:47+00:00,2017-03-25,20:09:47,20,Firefighting,CAMDEN,Kentish Town
4128,048687-19042017,2017-04-19 19:53:13+00:00,2017-04-19,19:53:13,19,Firefighting,CAMDEN,Kentish Town
4129,041288-06042017,2017-04-06 01:13:31+00:00,2017-04-06,01:13:31,1,Firefighting,CAMDEN,West Hampstead
4130,049517-21042017,2017-04-21 11:05:44+00:00,2017-04-21,11:05:44,11,Firefighting,CAMDEN,West Hampstead
4131,004747-11012017,2017-01-11 22:20:07+00:00,2017-01-11,22:20:07,22,Firefighting,CAMDEN,West Hampstead
4132,001839-05012017,2017-01-05 00:44:58+00:00,2017-01-05,00:44:58,0,Firefighting,CAMDEN,Kentish Town
4133,017335-10022017,2017-02-10 20:48:10+00:00,2017-02-10,20:48:10,20,Firefighting,CAMDEN,Kentish Town
4134,049129-20042017,2017-04-20 15:20:56+00:00,2017-04-20,15:20:56,15,Firefighting,CAMDEN,Kentish Town
4135,051308-24042017,2017-04-24 23:00:31+00:00,2017-04-24,23:00:31,23,Firefighting,CAMDEN,Kentish Town
4136,051317-24042017,2017-04-24 23:26:39+00:00,2017-04-24,23:26:39,23,Firefighting,CAMDEN,Kentish Town
4137,051334-25042017,2017-04-25 01:15:37+00:00,2017-04-25,01:15:37,1,Firefighting,CAMDEN,Kentish Town
4138,010612-25012017,2017-01-25 14:00:58+00:00,2017-01-25,14:00:58,14,Firefighting,CAMDEN,Kentish Town
4139,042030-07042017,2017-04-07 16:40:50+00:00,2017-04-07,16:40:50,16,Firefighting,CAMDEN,West Hampstead
4140,049369-21042017,2017-04-21 00:12:29+00:00,2017-04-21,00:12:29,0,Firefighting,CAMDEN,West Hampstead
4141,029946-12032017,2017-03-12 10:36:16+00:00,2017-03-12,10:36:16,10,Firefighting,CAMDEN,Kentish Town
4142,004628-11012017,2017-01-11 17:17:13+00:00,2017-01-11,17:17:13,17,Firefighting,CAMDEN,Kentish Town
4143,005572-13012017,2017-01-13 23:12:06+00:00,2017-01-13,23:12:06,23,Firefighting,CAMDEN,Kentish Town
4144,023884-25022017,2017-02-25 18:06:06+00:00,2017-02-25,18:06:06,18,Firefighting,CAMDEN,Kentish Town
4145,025447-01032017,2017-03-01 16:11:26+00:00,2017-03-01,16:11:26,16,Firefighting,CAMDEN,Kentish Town
4146,031934-16032017,2017-03-16 22:05:42+00:00,2017-03-16,22:05:42,22,Firefighting,CAMDEN,Kentish Town
4147,049281-20042017,2017-04-20 20:07:38+00:00,2017-04-20,20:07:38,20,Firefighting,CAMDEN,Kentish Town
4148,003637-09012017,2017-01-09 00:36:18+00:00,2017-01-09,00:36:18,0,Firefighting,CAMDEN,Soho
4149,005035-12012017,2017-01-12 16:57:14+00:00,2017-01-12,16:57:14,16,Firefighting,CAMDEN,Soho
4150,008352-20012017,2017-01-20 17:15:14+00:00,2017-01-20,17:15:14,17,Firefighting,CAMDEN,Soho
4151,008826-21012017,2017-01-21 16:54:09+00:00,2017-01-21,16:54:09,16,Firefighting,CAMDEN,Soho
4152,020542-18022017,2017-02-18 13:48:28+00:00,2017-02-18,13:48:28,13,Firefighting,CAMDEN,Soho
4153,021720-21022017,2017-02-21 14:10:43+00:00,2017-02-21,14:10:43,14,Firefighting,CAMDEN,Euston
4154,025808-02032017,2017-03-02 12:49:25+00:00,2017-03-02,12:49:25,12,Firefighting,CAMDEN,Soho
4155,027155-05032017,2017-03-05 12:54:59+00:00,2017-03-05,12:54:59,12,Firefighting,CAMDEN,Soho
4156,040151-03042017,2017-04-03 16:40:52+00:00,2017-04-03,16:40:52,16,Firefighting,CAMDEN,Soho
4157,041064-05042017,2017-04-05 15:38:08+00:00,2017-04-05,15:38:08,15,Firefighting,CAMDEN,Soho
4158,043313-09042017,2017-04-09 17:26:58+00:00,2017-04-09,17:26:58,17,Firefighting,CAMDEN,Soho
4159,051265-24042017,2017-04-24 21:51:39+00:00,2017-04-24,21:51:39,21,Firefighting,CAMDEN,Soho
4160,023589-25022017,2017-02-25 03:07:28+00:00,2017-02-25,03:07:28,3,Firefighting,CAMDEN,Kentish Town
4161,040641-04042017,2017-04-04 16:36:39+00:00,2017-04-04,16:36:39,16,Firefighting,CAMDEN,Kentish Town
4162,004300-10012017,2017-01-10 18:37:04+00:00,2017-01-10,18:37:04,18,Firefighting,CAMDEN,West Hampstead
4163,024205-26022017,2017-02-26 15:09:08+00:00,2017-02-26,15:09:08,15,Firefighting,CAMDEN,West Hampstead
4164,028384-08032017,2017-03-08 16:30:16+00:00,2017-03-08,16:30:16,16,Firefighting,CAMDEN,West Hampstead
4165,038554-31032017,2017-03-31 12:59:44+00:00,2017-03-31,12:59:44,12,Firefighting,CAMDEN,West Hampstead
4166,048445-19042017,2017-04-19 13:52:50+00:00,2017-04-19,13:52:50,13,Firefighting,CAMDEN,West Hampstead
4167,053815-30042017,2017-04-30 04:28:24+00:00,2017-04-30,04:28:24,4,Firefighting,CAMDEN,West Hampstead
4168,028069-07032017,2017-03-07 19:20:59+00:00,2017-03-07,19:20:59,19,Firefighting,CAMDEN,Euston
4169,036236-26032017,2017-03-26 15:46:27+00:00,2017-03-26,15:46:27,15,Firefighting,CAMDEN,Euston
4170,044284-11042017,2017-04-11 04:09:50+00:00,2017-04-11,04:09:50,4,Firefighting,CAMDEN,Euston
4171,045801-13042017,2017-04-13 22:21:57+00:00,2017-04-13,22:21:57,22,Firefighting,CAMDEN,Euston
4172,045820-13042017,2017-04-13 23:33:29+00:00,2017-04-13,23:33:29,23,Firefighting,CAMDEN,Euston
4173,007415-18012017,2017-01-18 14:48:40+00:00,2017-01-18,14:48:40,14,Firefighting,CAMDEN,Euston
4174,030422-13032017,2017-03-13 12:42:21+00:00,2017-03-13,12:42:21,12,Firefighting,CAMDEN,Euston
4175,038957-01042017,2017-04-01 06:29:09+00:00,2017-04-01,06:29:09,6,Firefighting,CAMDEN,Euston
4176,042570-08042017,2017-04-08 14:13:17+00:00,2017-04-08,14:13:17,14,Firefighting,CAMDEN,Euston
4177,046688-15042017,2017-04-15 18:51:18+00:00,2017-04-15,18:51:18,18,Firefighting,CAMDEN,Euston
4178,052904-28042017,2017-04-28 08:07:00+00:00,2017-04-28,08:07:00,8,Firefighting,CAMDEN,Euston
4179,025568-01032017,2017-03-01 21:28:28+00:00,2017-03-01,21:28:28,21,Firefighting,CAMDEN,Euston
4180,033953-21032017,2017-03-21 11:46:26+00:00,2017-03-21,11:46:26,11,Firefighting,CAMDEN,Euston
4181,036033-26032017,2017-03-26 02:33:55+00:00,2017-03-26,02:33:55,2,Firefighting,CAMDEN,Euston
4182,039339-01042017,2017-04-01 22:55:11+00:00,2017-04-01,22:55:11,22,Firefighting,CAMDEN,Euston
4183,039864-03042017,2017-04-03 02:28:08+00:00,2017-04-03,02:28:08,2,Firefighting,CAMDEN,Euston
4184,049386-21042017,2017-04-21 01:22:06+00:00,2017-04-21,01:22:06,1,Firefighting,CAMDEN,Euston
4185,050802-23042017,2017-04-23 21:07:24+00:00,2017-04-23,21:07:24,21,Firefighting,CAMDEN,Euston
4186,005558-13012017,2017-01-13 22:09:21+00:00,2017-01-13,22:09:21,22,Firefighting,CAMDEN,West Hampstead
4187,010361-24012017,2017-01-24 21:58:38+00:00,2017-01-24,21:58:38,21,Firefighting,CAMDEN,West Hampstead
4188,010433-25012017,2017-01-25 05:14:02+00:00,2017-01-25,05:14:02,5,Firefighting,CAMDEN,West Hampstead
4189,009062-22012017,2017-01-22 02:22:37+00:00,2017-01-22,02:22:37,2,Firefighting,CAMDEN,West Hampstead
4190,009066-22012017,2017-01-22 02:36:36+00:00,2017-01-22,02:36:36,2,Firefighting,CAMDEN,West Hampstead
4191,018573-13022017,2017-02-13 17:01:16+00:00,2017-02-13,17:01:16,17,Firefighting,CAMDEN,West Hampstead
4192,019923-17022017,2017-02-17 00:52:58+00:00,2017-02-17,00:52:58,0,Firefighting,CAMDEN,West Hampstead
4193,028143-08032017,2017-03-08 00:04:31+00:00,2017-03-08,00:04:31,0,Firefighting,CAMDEN,West Hampstead
4194,030944-14032017,2017-03-14 16:15:05+00:00,2017-03-14,16:15:05,16,Firefighting,CAMDEN,West Hampstead
4195,032211-17032017,2017-03-17 14:40:52+00:00,2017-03-17,14:40:52,14,Firefighting,CAMDEN,West Hampstead
4196,010113-24012017,2017-01-24 10:45:01+00:00,2017-01-24,10:45:01,10,Firefighting,CROYDON,Woodside
4197,014012-02022017,2017-02-02 17:19:22+00:00,2017-02-02,17:19:22,17,Firefighting,CROYDON,Woodside
4198,053522-29042017,2017-04-29 16:09:13+00:00,2017-04-29,16:09:13,16,Firefighting,CROYDON,Croydon
4199,045898-14042017,2017-04-14 06:49:47+00:00,2017-04-14,06:49:47,6,Firefighting,CROYDON,Woodside
4200,037375-28032017,2017-03-28 23:20:32+00:00,2017-03-28,23:20:32,23,Firefighting,CROYDON,Norbury
4201,044792-12042017,2017-04-12 01:15:40+00:00,2017-04-12,01:15:40,1,Firefighting,CROYDON,Norbury
4202,053034-28042017,2017-04-28 14:59:30+00:00,2017-04-28,14:59:30,14,Firefighting,CROYDON,Norbury
4203,000067-01012017,2017-01-01 01:18:00+00:00,2017-01-01,01:18:00,1,Firefighting,CROYDON,Croydon
